24;010100021;1;1;3;3;0;2;0;0;0;3;0;0;0;4;0;0;0;6;0;0;0;7;0;0;0;8;0;0;0;9;3;3;0;10;0;0;0;11;0;0;0;12;2;2;0;13;0;0;0;14;11;11;0;15;0;0;0;16;0;0;0;17;0;0;0;18;0;0;0;19;0;0;0;20;0;0;0;21;0;0;0;22;31;31;0;23;0;0;0;24;10;10;0;25;0;0;0;26;0;0;0;27;0;0;0;28;4;4;0;29;0;0;0;30;0;0;0;31;0;0;0;32;0;0;0
24;010100022;1;1;0;0;0;2;0;0;0;3;0;0;0;4;0;0;0;6;0;0;0;7;0;0;0;8;6;6;0;9;5;5;0;10;0;0;0;11;0;0;0;12;6;6;0;13;1;1;0;14;5;5;0;15;0;0;0;16;0;0;0;17;0;0;0;18;0;0;0;19;1;1;0;20;0;0;0;21;0;0;0;22;38;38;0;23;0;0;0;24;18;18;0;25;5;5;0;26;0;0;0;27;0;0;0;28;0;0;0;29;0;0;0;30;0;0;0;31;0;0;0;32;0;0;0
26;010100023;1;1;11;9;2;2;0;0;0;3;0;0;0;4;0;0;0;6;0;0;0;7;0;0;0;8;0;0;0;9;0;0;0;10;0;0;0;11;0;0;0;12;5;4;1;13;4;3;1;14;4;4;0;15;0;0;0;16;1;1;0;17;0;0;0;18;1;1;0;19;0;0;0;20;0;0;0;21;0;0;0;22;77;70;7;23;0;0;0;24;8;7;1;25;1;1;0;26;0;0;0;27;0;0;0;28;129;110;19;29;0;0;0;30;0;0;0;31;0;0;0;32;0;0;0
26;010200001;1;1;5;3;2;2;0;0;0;3;3;1;2;4;0;0;0;6;0;0;0;7;0;0;0;8;4;4;0;9;1;1;0;10;0;0;0;11;0;0;0;12;22;12;10;13;6;3;3;14;9;4;5;15;0;0;0;16;1;1;0;17;0;0;0;18;2;2;0;19;0;0;0;20;1;1;0;21;0;0;0;22;30;22;8;23;1;1;0;24;43;35;8;25;3;3;0;26;0;0;0;27;1;1;0;28;80;68;12;29;0;0;0;30;0;0;0;31;0;0;0;32;0;0;0
26;010200002;1;1;5;3;2;2;0;0;0;3;1;1;0;4;0;0;0;6;1;1;0;7;0;0;0;8;1;0;1;9;0;0;0;10;1;1;0;11;0;0;0;12;12;9;3;13;5;5;0;14;10;3;7;15;1;1;0;16;0;0;0;17;0;0;0;18;0;0;0;19;0;0;0;20;0;0;0;21;0;0;0;22;43;41;2;23;1;1;0;24;26;23;3;25;5;4;1;26;0;0;0;27;2;2;0;28;181;175;6;29;0;0;0;30;0;0;0;31;0;0;0;32;0;0;0
26;010200003;1;1;5;5;0;2;2;0;2;3;0;0;0;4;0;0;0;6;0;0;0;7;0;0;0;8;1;1;0;9;0;0;0;10;0;0;0;11;0;0;0;12;18;16;2;13;5;3;2;14;9;5;4;15;2;1;1;16;0;0;0;17;0;0;0;18;0;0;0;19;1;0;1;20;0;0;0;21;1;0;1;22;74;63;11;23;0;0;0;24;51;44;7;25;6;5;1;26;1;1;0;27;0;0;0;28;139;114;25;29;0;0;0;30;0;0;0;31;0;0;0;32;0;0;0
26;010200004;1;1;3;2;1;2;1;1;0;3;0;0;0;4;0;0;0;6;0;0;0;7;0;0;0;8;4;4;0;9;0;0;0;10;0;0;0;11;1;0;1;12;15;11;4;13;1;1;0;14;8;5;3;15;0;0;0;16;1;1;0;17;0;0;0;18;1;1;0;19;1;1;0;20;0;0;0;21;0;0;0;22;43;34;9;23;0;0;0;24;29;25;4;25;3;1;2;26;4;3;1;27;0;0;0;28;128;92;36;29;0;0;0;30;0;0;0;31;0;0;0;32;0;0;0
26;010200005;1;1;3;3;0;2;0;0;0;3;2;2;0;4;0;0;0;6;0;0;0;7;0;0;0;8;2;2;0;9;0;0;0;10;0;0;0;11;0;0;0;12;1;1;0;13;0;0;0;14;4;4;0;15;0;0;0;16;0;0;0;17;0;0;0;18;1;1;0;19;0;0;0;20;1;1;0;21;0;0;0;22;27;27;0;23;1;1;0;24;3;3;0;25;0;0;0;26;0;0;0;27;2;2;0;28;335;331;4;29;0;0;0;30;0;0;0;31;0;0;0;32;1;1;0
26;010200006;1;1;2;2;0;2;0;0;0;3;0;0;0;4;0;0;0;6;0;0;0;7;0;0;0;8;4;1;3;9;0;0;0;10;2;2;0;11;0;0;0;12;2;2;0;13;4;4;0;14;0;0;0;15;0;0;0;16;0;0;0;17;0;0;0;18;0;0;0;19;0;0;0;20;0;0;0;21;0;0;0;22;10;8;2;23;0;0;0;24;1;1;0;25;0;0;0;26;0;0;0;27;1;0;1;28;428;345;83;29;1;1;0;30;0;0;0;31;0;0;0;32;0;0;0
26;010200007;1;1;2;1;1;2;0;0;0;3;0;0;0;4;0;0;0;6;0;0;0;7;0;0;0;8;0;0;0;9;0;0;0;10;0;0;0;11;0;0;0;12;1;0;1;13;2;0;2;14;0;0;0;15;0;0;0;16;0;0;0;17;0;0;0;18;0;0;0;19;0;0;0;20;1;1;0;21;0;0;0;22;14;8;6;23;0;0;0;24;2;1;1;25;0;0;0;26;1;0;1;27;0;0;0;28;327;167;160;29;1;1;0;30;0;0;0;31;0;0;0;32;0;0;0
26;010200008;1;1;2;0;2;2;1;1;0;3;0;0;0;4;0;0;0;6;0;0;0;7;0;0;0;8;1;0;1;9;0;0;0;10;0;0;0;11;0;0;0;12;2;0;2;13;1;1;0;14;0;0;0;15;0;0;0;16;0;0;0;17;0;0;0;18;0;0;0;19;0;0;0;20;0;0;0;21;0;0;0;22;10;1;9;23;0;0;0;24;1;0;1;25;0;0;0;26;0;0;0;27;0;0;0;28;267;179;88;29;3;3;0;30;0;0;0;31;0;0;0;32;0;0;0
26;010200009;1;1;1;0;1;2;1;1;0;3;0;0;0;4;0;0;0;6;0;0;0;7;0;0;0;8;1;1;0;9;0;0;0;10;0;0;0;11;0;0;0;12;2;2;0;13;7;7;0;14;1;1;0;15;0;0;0;16;0;0;0;17;0;0;0;18;0;0;0;19;0;0;0;20;0;0;0;21;0;0;0;22;33;33;0;23;0;0;0;24;3;3;0;25;0;0;0;26;0;0;0;27;1;1;0;28;494;493;1;29;0;0;0;30;1;1;0;31;0;0;0;32;0;0;0
24;010200010;1;1;0;0;0;2;0;0;0;3;0;0;0;4;0;0;0;6;0;0;0;7;0;0;0;8;0;0;0;9;0;0;0;10;0;0;0;11;0;0;0;12;1;1;0;13;0;0;0;14;0;0;0;15;0;0;0;16;0;0;0;17;0;0;0;18;0;0;0;19;0;0;0;20;0;0;0;21;0;0;0;22;2;2;0;23;0;0;0;24;1;1;0;25;0;0;0;26;0;0;0;27;0;0;0;28;138;138;0;29;0;0;0;30;0;0;0;31;0;0;0;32;0;0;0
26;010200011;1;1;0;0;0;2;0;0;0;3;0;0;0;4;0;0;0;6;0;0;0;7;0;0;0;8;0;0;0;9;3;3;0;10;0;0;0;11;0;0;0;12;2;1;1;13;0;0;0;14;0;0;0;15;0;0;0;16;0;0;0;17;0;0;0;18;0;0;0;19;0;0;0;20;0;0;0;21;0;0;0;22;3;1;2;23;0;0;0;24;1;0;1;25;0;0;0;26;0;0;0;27;0;0;0;28;498;123;375;29;0;0;0;30;0;0;0;31;0;0;0;32;0;0;0
