sectionId;regionId;regionName;municipalityId;cityName;sectionName;lat;lan;isMobile;isShip;machineCount
072900049;7;07. ГАБРОВО;43966;с.Ловнидол;С.ЛОВНИДОЛ, пл. Иван Кунчев  №7, Клуб на пенсионера;25.2484136;42.9962871;0;0;0
072900050;7;07. ГАБРОВО;48670;с.Младен;С.МЛАДЕН, ул. Първа  №21, Клуб на пенсионера;25.186374;43.0902441;0;0;0
072900051;7;07. ГАБРОВО;48742;с.Млечево;С.МЛЕЧЕВО, ул. Георги Димитров  №62, бивш магазин на ПК Солидарност ;24.9150962;42.9154428;0;0;0
072900052;7;07. ГАБРОВО;46509;с.Малки Вършец;С.МАЛКИ ВЪРШЕЦ, ул. Акация  №1, НЧ  Искра - 1909  (салон на читалището);24.9755705;43.09362040000001;0;0;0
072900053;7;07. ГАБРОВО;56037;с.Петко Славейков;С.ПЕТКО СЛАВЕЙКОВ, ул. Свобода  №34, ОУ Св.св.Кирил и Методий  I етаж;24.9725878;43.0564882;0;0;1
072900054;7;07. ГАБРОВО;56037;с.Петко Славейков;С.ПЕТКО СЛАВЕЙКОВ, ул. Свобода  №34, ОУ Св.св.Кирил и Методий  I етаж;24.9725878;43.0564882;0;0;1
072900055;7;07. ГАБРОВО;63673;с.Ряховците;С.РЯХОВЦИТЕ, пл. Девети септември  №2, НЧ  Пробуда-1907  I етаж, ритуална зала;25.0077082;43.0229069;0;0;1
072900056;7;07. ГАБРОВО;63673;с.Ряховците;С.РЯХОВЦИТЕ, пл. Девети септември  №1, сграда на кметството (Клуб на пенсионера);25.0077082;43.0229069;0;0;1
072900057;7;07. ГАБРОВО;70799;с.Селище;С.СЕЛИЩЕ, сграда на бивше Кметство;25.03732145;42.84586345;0;0;0
072900058;7;07. ГАБРОВО;69417;с.Стоките;С.СТОКИТЕ, Клуб на пенсионера;25.0720532;42.8631175;0;0;0
072900059;7;07. ГАБРОВО;69451;с.Столът;С.СТОЛЪТ, ул. Стара планина  №26, салона на кметството;24.98063564;42.93206036;0;0;0
072900060;7;07. ГАБРОВО;66216;с.Сенник;С.СЕННИК, ул. Марин Попов  №55, Клуб на пенсионера;25.0352025;42.99395997;0;0;1
072900061;7;07. ГАБРОВО;73763;с.Търхово;С.ТЪРХОВО, ул. Четвърта  №2А, сграда на кметството - I етаж;25.24115324;42.98080641;0;0;0
072900062;7;07. ГАБРОВО;72031;с.Табашка;С.ТАБАШКА, Сграда на бившето Кметство;25.0030269;42.83083630000001;0;0;0
072900063;7;07. ГАБРОВО;73434;с.Тумбалово;С.ТУМБАЛОВО, Магазин хранителни стоки;25.09594917;42.86291115;0;0;0
072900064;7;07. ГАБРОВО;75037;с.Угорелец;С.УГОРЕЛЕЦ, Клуб на с.Угорелец;25.1084198;42.8318859;0;0;0
072900065;7;07. ГАБРОВО;77253;с.Хирево;С.ХИРЕВО, ул. Ела  №1, Клуб на пенсионера;24.9869619;42.9950359;0;0;0
072900066;7;07. ГАБРОВО;83497;с.Шумата;С.ШУМАТА, ул. Стара планина  №47, ОУ  Васил Левски  - I етаж;25.07440567;42.92040208;0;0;1
072900068;7;07. ГАБРОВО;65927;гр.Севлиево;ГР.СЕВЛИЕВО, Държавна психиатрична болница, ул. Видима  №33;25.1047987;43.0203138;0;0;0
072900069;7;07. ГАБРОВО;65927;гр.Севлиево;ГР.СЕВЛИЕВО, подвижна избирателна секция;;;1;0;0
072900070;7;07. ГАБРОВО;65927;гр.Севлиево;ГР.СЕВЛИЕВО, подвижна избирателна секция;;;1;0;0
073500001;7;07. ГАБРОВО;73403;гр.Трявна;ГР.ТРЯВНА, Мед. център в МБАЛ  Д-р Теодосий Витанов  - ул.  Лясков дял  №1;25.488355;42.8686633;0;0;1
073500002;7;07. ГАБРОВО;73403;гр.Трявна;ГР.ТРЯВНА, СУ  П.Р.Славейков , ул.  Ангел Кънчев  №19;25.4912671;42.8668905;0;0;1
073500003;7;07. ГАБРОВО;73403;гр.Трявна;ГР.ТРЯВНА, СУ  П.Р.Славейков , ул.  Ангел Кънчев  №19;25.4912671;42.8668905;0;0;1
073500004;7;07. ГАБРОВО;73403;гр.Трявна;ГР.ТРЯВНА, Клуб на хора с увреждания  Явор , ул.  Асеневци  №1;25.49294293;42.86582471;0;0;1
073500005;7;07. ГАБРОВО;73403;гр.Трявна;ГР.ТРЯВНА, НГПИ  Тревненска школа , ул.  Ангел Кънчев  №150;25.4979266;42.8733891;0;0;1
073500006;7;07. ГАБРОВО;73403;гр.Трявна;ГР.ТРЯВНА, ДГ Светлина , ул.  Васил Априлов  №1;25.49561977;42.87920332;0;0;1
073500007;7;07. ГАБРОВО;73403;гр.Трявна;ГР.ТРЯВНА, Клуб, ул. Златьо Ошански  №2, ет.1;25.501523;42.8719987;0;0;1
073500008;7;07. ГАБРОВО;73403;гр.Трявна;ГР.ТРЯВНА, ВиК, ул. Украйна  №49;25.5033207;42.8743049;0;0;1
073500009;7;07. ГАБРОВО;73403;гр.Трявна;ГР.ТРЯВНА, ОУ  Проф.П.Райков , ул.  Бойчо Войвода  №1;25.49379587;42.87947849;0;0;1
073500010;7;07. ГАБРОВО;73403;гр.Трявна;ГР.ТРЯВНА, ОУ  Проф.П.Райков , ул.  Бойчо Войвода  №1;25.49379587;42.87947849;0;0;1
073500011;7;07. ГАБРОВО;56719;гр.Плачковци;ГР.ПЛАЧКОВЦИ, Народно читалище  Пробуда-1924 , ул.  Бузлуджа  №8;25.48036337;42.82351931;0;0;1
073500012;7;07. ГАБРОВО;56719;гр.Плачковци;ГР.ПЛАЧКОВЦИ, ОУ Васил Левски , ул.  Бузлуджа  №12;25.479716;42.82281;0;0;1
073500013;7;07. ГАБРОВО;56719;гр.Плачковци;ГР.ПЛАЧКОВЦИ, ОУ Васил Левски , ул.  Бузлуджа  №12;25.479716;42.82281;0;0;1
073500014;7;07. ГАБРОВО;61323;с.Радевци;С.РАДЕВЦИ, кметството;25.4974694;42.8036858;0;0;0
073500015;7;07. ГАБРОВО;68823;с.Станчов хан;С.СТАНЧОВ ХАН, кметството;25.5613386;42.8145119;0;0;0
073500016;7;07. ГАБРОВО;03513;с.Белица;С.БЕЛИЦА, сграда на читалище до кметството;25.57712138;42.85126731;0;0;0
073500017;7;07. ГАБРОВО;81058;с.Черновръх;С.ЧЕРНОВРЪХ, клуба;25.5203277;42.8871183;0;0;0
073500018;7;07. ГАБРОВО;73403;гр.Трявна;ГР.ТРЯВНА, кметството с.Бангейци - гр. Трявна, ул.  Патриарх Евтимий  №36;25.4669807;42.8464064;0;0;1
073500019;7;07. ГАБРОВО;73403;гр.Трявна;ГР.ТРЯВНА, НГПИ  Тревненска школа , ул.  Ангел Кънчев  №150;25.4979266;42.8733891;0;0;1
073500020;7;07. ГАБРОВО;73403;гр.Трявна;ГР.ТРЯВНА, Дом за стари хора, местност  Вареницата  №6 гр.Трявна;25.4988388;42.87665200000001;0;0;0
080300001;8;08. ДОБРИЧ;02508;гр.Балчик;ГР.БАЛЧИК, ТИЦ  Мелницата , пл.  Кап. Георги Радков  №1;28.1663333;43.4049387;0;0;1
080300002;8;08. ДОБРИЧ;02508;гр.Балчик;ГР.БАЛЧИК, ТИЦ  Мелницата , пл.  Кап. Георги Радков  №1;28.1663333;43.4049387;0;0;1
080300003;8;08. ДОБРИЧ;02508;гр.Балчик;ГР.БАЛЧИК, СУ  Хр.Ботев  ул. Черно море  №40;28.1659405;43.4094714;0;0;1
080300004;8;08. ДОБРИЧ;02508;гр.Балчик;ГР.БАЛЧИК, СУ  Хр.Ботев  ул. Черно море  №40;28.1659405;43.4094714;0;0;1
080300005;8;08. ДОБРИЧ;02508;гр.Балчик;ГР.БАЛЧИК, СУ  Хр.Ботев  ул. Черно море  №40;28.1659405;43.4094714;0;0;1
080300006;8;08. ДОБРИЧ;02508;гр.Балчик;ГР.БАЛЧИК, ОУ  Св.Св.Кирил и Методий  ул.  Хр.Ботев  №6;28.1651941;43.4153863;0;0;1
080300007;8;08. ДОБРИЧ;02508;гр.Балчик;ГР.БАЛЧИК, ОУ  Антим I , ул.  Дунав  №16;28.1586711;43.4293837;0;0;1
080300008;8;08. ДОБРИЧ;02508;гр.Балчик;ГР.БАЛЧИК, ОУ  Антим I , ул.  Дунав  №16;28.1586711;43.4293837;0;0;1
080300009;8;08. ДОБРИЧ;02508;гр.Балчик;ГР.БАЛЧИК, ОУ  Св.Св.Кирил и Методий  ул.  Хр.Ботев  №6;28.1651941;43.4153863;0;0;1
080300010;8;08. ДОБРИЧ;02508;гр.Балчик;ГР.БАЛЧИК, ОУ  Св.Св.Кирил и Методий  ул.  Хр.Ботев  №6;28.1651941;43.4153863;0;0;1
080300011;8;08. ДОБРИЧ;02508;гр.Балчик;ГР.БАЛЧИК, ОУ  Антим I , ул.  Дунав  №16;28.1586711;43.4293837;0;0;1
080300012;8;08. ДОБРИЧ;02508;гр.Балчик;ГР.БАЛЧИК, ОУ  Св.Св.Кирил и Методий  ул.  Хр.Ботев  №6;28.1651941;43.4153863;0;0;1
080300013;8;08. ДОБРИЧ;02508;гр.Балчик;ГР.БАЛЧИК, ОУ  Антим I , ул.  Дунав  №16;28.1586711;43.4293837;0;0;1
080300014;8;08. ДОБРИЧ;02508;гр.Балчик;ГР.БАЛЧИК, ОУ  Антим I , ул.  Дунав  №16;28.1586711;43.4293837;0;0;1
080300015;8;08. ДОБРИЧ;02508;гр.Балчик;ГР.БАЛЧИК, МБАЛ ул. Д-р Златко Петков  №34;28.1617717;43.4099558;0;0;0
080300016;8;08. ДОБРИЧ;03174;с.Безводица;С.БЕЗВОДИЦА, бившо читалище ул.  Първа  №31;27.97307968;43.51893047;0;0;0
080300017;8;08. ДОБРИЧ;04515;с.Бобовец;С.БОБОВЕЦ, Клуб ул. Първа  №6;28.0872345;43.44032055;0;0;0
080300018;8;08. ДОБРИЧ;18160;с.Гурково;С.ГУРКОВО, бившо училище ул. Възход  №1;28.2202632;43.48534859999999;0;0;1
080300019;8;08. ДОБРИЧ;23769;с.Дропла;С.ДРОПЛА, Клуб РПК ул. Стара планина  №1;28.07950974;43.57615809;0;0;0
080300020;8;08. ДОБРИЧ;24387;с.Дъбрава;С.ДЪБРАВА, Клуб ул. Първа  №22;28.09324265;43.54045942;0;0;0
080300021;8;08. ДОБРИЧ;31245;с.Змеево;С.ЗМЕЕВО, Клуб ул. Искър  №38;28.0499115;43.60608209999999;0;0;0
080300022;8;08. ДОБРИЧ;39459;с.Кранево;С.КРАНЕВО, Физ.салон ул. Черно море  №7Б;28.0557626;43.3432738;0;0;1
080300023;8;08. ДОБРИЧ;39623;с.Кремена;С.КРЕМЕНА, Клуб ул. Първа  №13;28.12448502;43.55027702;0;0;0
080300024;8;08. ДОБРИЧ;44882;с.Ляхово;С.ЛЯХОВО, Клуб ул. Първа  №14;28.0416161;43.4291157;0;0;1
080300025;8;08. ДОБРИЧ;48982;с.Царичино;С.ЦАРИЧИНО, Клуб ул. Девета  №31;28.1794991;43.4559249;0;0;0
080300026;8;08. ДОБРИЧ;53120;с.Оброчище;С.ОБРОЧИЩЕ, СУ Хр.Смирненски  ул. Мусала  №1;28.0482737;43.40229009999999;0;0;1
080300027;8;08. ДОБРИЧ;53120;с.Оброчище;С.ОБРОЧИЩЕ, СУ Хр.Смирненски  ул. Мусала  №1;28.0482737;43.40229009999999;0;0;1
080300028;8;08. ДОБРИЧ;62788;с.Рогачево;С.РОГАЧЕВО, Клуб ул. Лозар  №22;28.0249308;43.3801784;0;0;0
080300029;8;08. ДОБРИЧ;58270;с.Преспа;С.ПРЕСПА, Читалище ул. Седма  №12;28.03762436;43.55365266;0;0;0
080300030;8;08. ДОБРИЧ;66250;с.Сенокос;С.СЕНОКОС, Клуб ул. Девети септември  №53;28.0299826;43.5252107;0;0;1
080300031;8;08. ДОБРИЧ;36453;с.Карвуна;С.КАРВУНА, Държавна психиатрична болница-Карвуна;28.0198951;43.4741029;0;0;0
080300032;8;08. ДОБРИЧ;67951;с.Соколово;С.СОКОЛОВО, НЧ Просвета  ул. Кирил и Методий  №57;28.1059519;43.4704057;0;0;1
080300033;8;08. ДОБРИЧ;69643;с.Стражица;С.СТРАЖИЦА, Клуб ул. Четвърта  №5;28.1008068;43.44490649999999;0;0;1
080300034;8;08. ДОБРИЧ;73095;с.Тригорци;С.ТРИГОРЦИ, Клуб ул. Втора  №14;28.1970668;43.5352685;0;0;0
080300035;8;08. ДОБРИЧ;77390;с.Храброво;С.ХРАБРОВО, Клуб ул. Първа  №13;28.00775528;43.44393953;0;0;0
080300036;8;08. ДОБРИЧ;78639;с.Църква;С.ЦЪРКВА, Клуб ул. Втора  №5А;28.017349;43.4139023;0;0;0
080300037;8;08. ДОБРИЧ;02508;гр.Балчик;ГР.БАЛЧИК, СБР Тузлата;28.2263851;43.4013375;0;0;0
080300038;8;08. ДОБРИЧ;99958;с. Оброчище, к.к. Албена;с. Оброчище, к.к. Албена, СБР  Медика-Албена ;28.05049896;43.40078537;0;0;0
081200001;8;08. ДОБРИЧ;14711;гр.Генерал Тошево;ГР.ГЕНЕРАЛ ТОШЕВО, Клуб на пенсионера ул. Опълченска  №26;28.039381;43.70173;0;0;1
081200002;8;08. ДОБРИЧ;14711;гр.Генерал Тошево;ГР.ГЕНЕРАЛ ТОШЕВО, ДЯ  Радост  ул. Дора Габе №6;28.036;43.7008;0;0;1
081200003;8;08. ДОБРИЧ;14711;гр.Генерал Тошево;ГР.ГЕНЕРАЛ ТОШЕВО, ДГ  Пролет ул. Христо Ботев №18;28.04293513;43.70111699;0;0;1
081200004;8;08. ДОБРИЧ;14711;гр.Генерал Тошево;ГР.ГЕНЕРАЛ ТОШЕВО, СУ  Н. Й. Вапцаров  ул.В.Априлов №9;28.0379179;43.699962;0;0;1
081200005;8;08. ДОБРИЧ;14711;гр.Генерал Тошево;ГР.ГЕНЕРАЛ ТОШЕВО, ЦПЛР - Ученическо общежитие ул.Г.С.Раковски №14;28.03588629;43.69910982;0;0;1
081200006;8;08. ДОБРИЧ;14711;гр.Генерал Тошево;ГР.ГЕНЕРАЛ ТОШЕВО, ОУ  Хр. Смирненски  ул.Г.С. Раковски №16;28.0371134;43.69780799999999;0;0;1
081200007;8;08. ДОБРИЧ;14711;гр.Генерал Тошево;ГР.ГЕНЕРАЛ ТОШЕВО, Клуб на пенсионера ул. Петко Д. Петков  №38А;28.0321044;43.6945438;0;0;1
081200008;8;08. ДОБРИЧ;14711;гр.Генерал Тошево;ГР.ГЕНЕРАЛ ТОШЕВО, ДГ  Първи юни  ул.Мургаш №1;28.0289968;43.697403;0;0;1
081200009;8;08. ДОБРИЧ;14711;гр.Генерал Тошево;ГР.ГЕНЕРАЛ ТОШЕВО, НЧ  Иван Вазов 1946  кв. Пастир ул. Ангел Кънчев №6;28.0283922;43.7162387;0;0;0
081200010;8;08. ДОБРИЧ;02484;с.Балканци;С.БАЛКАНЦИ, Кметство ул.  Четвърта  №3А;28.1625275;43.5985272;0;0;0
081200011;8;08. ДОБРИЧ;03157;с.Бежаново;С.БЕЖАНОВО, Кметство ул.  Четвърта  №12;28.3919324;43.7116634;0;0;0
081200012;8;08. ДОБРИЧ;10183;с.Василево;С.ВАСИЛЕВО, НЧ  Александър Гичев-1907 , ул. Първа  №2;28.1790795;43.6123554;0;0;1
081200013;8;08. ДОБРИЧ;10422;с.Великово;С.ВЕЛИКОВО, Кметство, ул.  Първа  №27;28.230782;43.6453913;0;0;0
081200014;8;08. ДОБРИЧ;18575;с.Горица;С.ГОРИЦА, Кметство, ул.  Втора  №7;28.1654946;43.6391561;0;0;0
081200015;8;08. ДОБРИЧ;17511;с.Градини;С.ГРАДИНИ, Кметство ул. Първа  №11А;27.8842353;43.7788467;0;0;0
081200016;8;08. ДОБРИЧ;24339;с.Дъбовик;С.ДЪБОВИК, Кметство ул.  Първа  №15;27.9577737;43.6876045;0;0;0
081200017;8;08. ДОБРИЧ;29444;с.Житен;С.ЖИТЕН, Кметство ул. Първа  №48;27.8944236;43.8143557;0;0;0
081200018;8;08. ДОБРИЧ;31303;с.Зограф;С.ЗОГРАФ, НЧ  Наука 1940 , ул.  Първа  №11;27.935646;43.7432354;0;0;0
081200019;8;08. ДОБРИЧ;32467;с.Изворово;С.ИЗВОРОВО, НЧ  Съединение-1943 , ул.  Седемнадесета  №2А;27.9376436;43.8115944;0;0;0
081200020;8;08. ДОБРИЧ;34045;с.Йовково;С.ЙОВКОВО, Кметство, ул. Втора  №35;28.1415776;43.7773852;0;0;1
081200021;8;08. ДОБРИЧ;35393;с.Калина;С.КАЛИНА, НЧ  Калина-1965 , ул. Първа  №9;28.2004342;43.6280376;0;0;0
081200022;8;08. ДОБРИЧ;36467;с.Кардам;С.КАРДАМ, НЧ  Пробуда-1941 , ул. Червеноармейска  №3;28.1074923;43.75409519999999;0;0;1
081200023;8;08. ДОБРИЧ;36467;с.Кардам;С.КАРДАМ, Клуб на пенсионера, ул.  Червеноармейска  №13;28.1079003;43.75380089999999;0;0;1
081200024;8;08. ДОБРИЧ;39534;с.Красен;С.КРАСЕН, НЧ  Йордан Йовков-1896 , ул  Първа  №113А;27.9253216;43.84274180000001;0;0;0
081200025;8;08. ДОБРИЧ;40885;с.Къпиново;С.КЪПИНОВО, Клуб на пенсионера, ул.  Дванадесета  №9А;27.9767285;43.7593898;0;0;1
081200026;8;08. ДОБРИЧ;44714;с.Люляково;С.ЛЮЛЯКОВО, Йордан Йовков-1943, ул.  Първа  №13;28.0894339;43.6792656;0;0;1
081200027;8;08. ДОБРИЧ;46351;с.Малина;С.МАЛИНА, Клуб на пенсионера, ул.  Първа  №15А;28.0781176;43.6374809;0;0;0
081200028;8;08. ДОБРИЧ;56040;с.Петлешково;С.ПЕТЛЕШКОВО, Кметство, ул. Първа  №9А;28.02573681;43.65542216;0;0;0
081200029;8;08. ДОБРИЧ;56509;с.Писарово;С.ПИСАРОВО, Кметство, ул.  Шеста  №2;28.1057034;43.6990245;0;0;0
081200030;8;08. ДОБРИЧ;56736;с.Пленимир;С.ПЛЕНИМИР, Кметство, ул. Втора  №3;27.9818654;43.65551199999999;0;0;0
081200031;8;08. ДОБРИЧ;58181;с.Преселенци;С.ПРЕСЕЛЕНЦИ, ОУ  Васил Левски , ул.  Втора  №13А;28.1328702;43.6436061;0;0;0
081200032;8;08. ДОБРИЧ;58414;с.Присад;С.ПРИСАД, Клуб на пенсионера, ул.  Първа  №9А;28.0293163;43.6718533;0;0;1
081200033;8;08. ДОБРИЧ;58832;с.Пчеларово;С.ПЧЕЛАРОВО, НЧ  Св.Св. Кирил и Методий-1897 , ул.  Първа  №33Б;27.91866302;43.72841916;0;0;1
081200034;8;08. ДОБРИЧ;61159;с.Равнец;С.РАВНЕЦ, Кметство, ул.  Първа  №1;27.9867122;43.6818591;0;0;0
081200035;8;08. ДОБРИЧ;62829;с.Рогозина;С.РОГОЗИНА, Кметство, ул.  Дванадесета  №3;28.2378348;43.723024;0;0;0
081200036;8;08. ДОБРИЧ;63046;с.Росен;С.РОСЕН, Кметство, ул.  Първа  №6;27.9605904;43.84958460000001;0;0;0
081200037;8;08. ДОБРИЧ;63094;с.Росица;С.РОСИЦА, НЧ  Йордан Йовков-1941г. , ул. Първа  №86А;27.8957287;43.9451711;0;0;1
081200038;8;08. ДОБРИЧ;66620;с.Сираково;С.СИРАКОВО, Кметство, ул.  Първа  №16;28.26696396;43.65267427;0;0;0
081200039;8;08. ДОБРИЧ;67756;с.Сноп;С.СНОП, Кметство, ул. Първа  №35;27.8806507;43.7943642;0;0;0
081200040;8;08. ДОБРИЧ;67773;с.Снягово;С.СНЯГОВО, Кметство, ул.  Първа  №24;28.0624429;43.7492497;0;0;0
081200041;8;08. ДОБРИЧ;68196;с.Спасово;С.СПАСОВО, НЧ  Отец Паисий 1897 , ул.  Първа  №14;28.3012332;43.7024923;0;0;1
081200042;8;08. ДОБРИЧ;68196;с.Спасово;С.СПАСОВО, НЧ  Отец Паисий 1897 , ул.  Първа  №14;28.3012332;43.7024923;0;0;1
081200043;8;08. ДОБРИЧ;68326;с.Средина;С.СРЕДИНА, Кметство, ул.  Първа  №2;28.2371723;43.6245431;0;0;0
081200044;8;08. ДОБРИЧ;70634;с.Сърнино;С.СЪРНИНО, Кметство, ул.  Втора  №6;28.2921462;43.6690955;0;0;0
081200045;8;08. ДОБРИЧ;81219;с.Чернооково;С.ЧЕРНООКОВО, Кметство, ул.  Десета  №3А;28.1762716;43.7144647;0;0;0
081500001;8;08. ДОБРИЧ;00374;с.Самуилово;С.САМУИЛОВО, ул. Първа  №20 - кметство (клуб на пенсионера);27.64110804;43.58573779;0;0;0
081500002;8;08. ДОБРИЧ;00429;с.Алцек;С.АЛЦЕК, ул. Първа  №36а - клуб на пенсионера;27.54229546;43.77549417;0;0;1
081500003;8;08. ДОБРИЧ;02871;с.Батово;С.БАТОВО, ул. Трета  №1, I етаж- училище;27.9630289;43.4111103;0;0;1
081500004;8;08. ДОБРИЧ;03040;с.Бдинци;С.БДИНЦИ, ул. Трета  №8а - кметство (клуб на пенсионера);27.521172;43.5228346;0;0;0
081500005;8;08. ДОБРИЧ;03860;с.Бенковски;С.БЕНКОВСКИ, ул. Седма  №3а - кметство (ритуална зала) І етаж;27.4784081;43.5985562;0;0;1
081500006;8;08. ДОБРИЧ;03860;с.Бенковски;С.БЕНКОВСКИ, ул.Двадесета №14б - клуб на пенсионера;27.4784081;43.5985562;0;0;1
081500007;8;08. ДОБРИЧ;04580;с.Богдан;С.БОГДАН, ул. Първа  №5 - кметство (заседателна зала);27.78492808;43.50746043;0;0;0
081500008;8;08. ДОБРИЧ;05061;с.Божурово;С.БОЖУРОВО, ул. Първа  №2Б - кметство (ритуална зала);27.76394784;43.70427401;0;0;1
081500009;8;08. ДОБРИЧ;06104;с.Бранище;С.БРАНИЩЕ, ул. Първа  №19 - читалище;27.8463614;43.52754882;0;0;1
081500010;8;08. ДОБРИЧ;10307;с.Ведрина;С.ВЕДРИНА, ул. Двадесет и шеста  №2 - читалище І етаж;27.6662646;43.5000817;0;0;1
081500011;8;08. ДОБРИЧ;11421;с.Владимирово;С.ВЛАДИМИРОВО, ул. Първа  №54а - ритуална зала;27.5348706;43.5513876;0;0;0
081500012;8;08. ДОБРИЧ;11781;с.Воднянци;С.ВОДНЯНЦИ, ул. Четвърта  №2 - кметство І етаж (младежки клуб);27.5486746;43.7470276;0;0;1
081500013;8;08. ДОБРИЧ;12231;с.Вратарите;С.ВРАТАРИТЕ, ул. Осма  №3 - кметство;27.54435539;43.51836905;0;0;0
081500014;8;08. ДОБРИЧ;12262;с.Врачанци;С.ВРАЧАНЦИ, ул. Първа  №4а - читалище;27.78132319;43.61511414;0;0;0
081500015;8;08. ДОБРИЧ;14684;с.Генерал Колево;С.ГЕНЕРАЛ КОЛЕВО, ул. Първа  №1 - кметство;27.94308186;43.64719341;0;0;0
081500016;8;08. ДОБРИЧ;20359;с.Дебрене;С.ДЕБРЕНЕ, ул. Дванадесета  №8 - клуб на пенсионера;27.8614071;43.3877799;0;0;0
081500017;8;08. ДОБРИЧ;21083;с.Победа;С.ПОБЕДА, ул. Първа  №32 - читалище клуб на пенсионера;27.89726436;43.59158546;0;0;1
081500018;8;08. ДОБРИЧ;59402;с.Полковник Минково;С.ПОЛКОВНИК МИНКОВО, ул. Пета  №2 - читалище;27.89649725;43.57779493;0;0;0
081500019;8;08. ДОБРИЧ;21350;с.Добрево;С.ДОБРЕВО, ул. Четвърта  №12 - читалище І етаж;27.8426988;43.7461692;0;0;0
081500020;8;08. ДОБРИЧ;21957;с.Долина;С.ДОЛИНА, ул. Първа  №22 - кметство (клуб на пенсионера) ет.I;27.68352985;43.55186066;0;0;0
081500021;8;08. ДОБРИЧ;22988;с.Дончево;С.ДОНЧЕВО, ул. Втора  №24 -старо училище (клуб на пенсионера) - I етаж;27.7659682;43.5192253;0;0;1
081500022;8;08. ДОБРИЧ;23128;с.Драганово;С.ДРАГАНОВО, ул. Първа  №44 кметство (зала за събрания);27.78211713;43.47773571;0;0;0
081500023;8;08. ДОБРИЧ;27468;с.Енево;С.ЕНЕВО, ул. Първа  №12в - кметство (заседателна зала) ІІ етаж;27.5272103;43.6393213;0;0;1
081500024;8;08. ДОБРИЧ;29489;с.Житница;С.ЖИТНИЦА, ул. Първа  №30 - читалище (ритуална зала);27.63814151;43.73599171;0;0;1
081500025;8;08. ДОБРИЧ;31067;с.Златия;С.ЗЛАТИЯ, ул. Пета  №5 - читалище (клуб на пенсионера);27.6856146;43.5837937;0;0;0
081500026;8;08. ДОБРИЧ;35674;с.Камен;С.КАМЕН, ул. Трета  №17 - читалище;27.71201491;43.71844263;0;0;0
081500027;8;08. ДОБРИЧ;36419;с.Карапелит;С.КАРАПЕЛИТ, ул. Първа  №48 - читалище (клуб на пенсионера) I етаж;27.56967545;43.64784553;0;0;1
081500028;8;08. ДОБРИЧ;37808;с.Козлодуйци;С.КОЗЛОДУЙЦИ, ул. Първа  №31 - кметство (клуб на пенсионера) I етаж;27.74442673;43.63147818;0;0;1
081500029;8;08. ДОБРИЧ;39061;с.Котленци;С.КОТЛЕНЦИ, ул. Първа  №37 - читалище;27.9171076;43.5713006;0;0;0
081500030;8;08. ДОБРИЧ;39242;с.Крагулево;С.КРАГУЛЕВО, ул. Първа  №24 - кметство (клуб на пенсионера);27.65745878;43.80128553;0;0;0
081500031;8;08. ДОБРИЧ;43997;с.Ловчанци;С.ЛОВЧАНЦИ, ул. Осемнадесета  №3 - основно училище, І етаж;27.6500364;43.6532114;0;0;1
081500032;8;08. ДОБРИЧ;44272;с.Ломница;С.ЛОМНИЦА, ул. Трета  №18 - кметство (клуб на пенсионера) I етаж;27.86283016;43.68447732;0;0;0
081500033;8;08. ДОБРИЧ;43431;с.Лясково;С.ЛЯСКОВО, ул. Трета  №9 - клуб на пенсионера- I етаж;27.68442035;43.71724071;0;0;0
081500034;8;08. ДОБРИЧ;46454;с.Малка Смолница;С.МАЛКА СМОЛНИЦА, ул. Първа  №33 - училище;27.7276679;43.6050543;0;0;0
081500035;8;08. ДОБРИЧ;47679;с.Медово;С.МЕДОВО, ул. Първа  №10 - читалище;27.53757477;43.60907844;0;0;0
081500036;8;08. ДОБРИЧ;47901;с.Методиево;С.МЕТОДИЕВО, ул. Първа  №37 - читалище, I етаж;27.97576189;43.61645792;0;0;0
081500037;8;08. ДОБРИЧ;48088;с.Миладиновци;С.МИЛАДИНОВЦИ, ул. Първа  №13 - кметство;27.63404846;43.63284489;0;0;0
081500038;8;08. ДОБРИЧ;53210;с.Овчарово;С.ОВЧАРОВО, ул. Първа  №1 - клуб на пенсионера;27.84656525;43.6976655;0;0;1
081500039;8;08. ДОБРИЧ;53432;с.Одринци;С.ОДРИНЦИ, ул. Първа  №11 - кметство (читалище), I етаж;27.70760536;43.53511195;0;0;0
081500040;8;08. ДОБРИЧ;53450;с.Одърци;С.ОДЪРЦИ, ул. Първа  №29 -читалище (пенсионерски клуб), I етаж;27.96150327;43.4406352;0;0;1
081500041;8;08. ДОБРИЧ;53597;с.Опанец;С.ОПАНЕЦ, ул. Първа  №13 - кметство (клуб за събрания);27.78088331;43.49051003;0;0;0
081500042;8;08. ДОБРИЧ;53881;с.Орлова могила;С.ОРЛОВА МОГИЛА, ул. Шеста  №2 - кметство (пенсионерски клуб) - I етаж;27.6054883;43.54951235;0;0;0
081500043;8;08. ДОБРИЧ;55511;с.Паскалево;С.ПАСКАЛЕВО, ул. Тридесет и трета  №2 - основно училище - І етаж;27.83347607;43.64087365;0;0;1
081500044;8;08. ДОБРИЧ;56695;с.Плачидол;С.ПЛАЧИДОЛ, ул. Първа  №5 - читалище (зала събрания);27.8808454;43.5399389;0;0;1
